,cut,color,clarity,city_Amsterdam,city_Antwerp,city_Dubai,city_Kimberly,city_Las Vegas,city_London,city_Luxembourg,city_Madrid,city_New York City,city_Paris,city_Surat,city_Tel Aviv,city_Zurich
362,15,7.14,6.25,0,0,0,0,0,0,0,0,0,0,0,1,0
363,6,8.57,3.75,0,0,0,1,0,0,0,0,0,0,0,0,0
364,15,10.0,8.75,0,0,1,0,0,0,0,0,0,0,0,0,0
365,6,7.14,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0
366,15,10.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0
367,6,4.29,6.25,0,0,0,1,0,0,0,0,0,0,0,0,0
368,6,10.0,7.5,0,0,0,0,0,0,0,0,0,0,0,1,0
369,3,8.57,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0
370,15,4.29,3.75,0,0,0,0,0,0,0,1,0,0,0,0,0
371,6,1.43,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0
372,15,7.14,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0
373,3,7.14,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0
374,1,8.57,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0
375,10,4.29,3.75,0,0,0,0,0,0,0,0,0,0,0,1,0
376,3,7.14,6.25,0,0,0,0,0,1,0,0,0,0,0,0,0
377,15,2.86,3.75,0,0,0,0,0,0,0,0,1,0,0,0,0
378,15,8.57,10.0,0,0,0,0,0,1,0,0,0,0,0,0,0
379,6,4.29,8.75,0,0,0,0,0,0,0,1,0,0,0,0,0
380,6,10.0,7.5,0,0,0,0,0,1,0,0,0,0,0,0,0
381,15,8.57,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0
382,3,5.71,3.75,0,0,0,0,0,0,0,0,0,0,0,0,1
383,15,2.86,6.25,0,0,0,1,0,0,0,0,0,0,0,0,0
384,10,2.86,3.75,0,0,0,0,0,0,1,0,0,0,0,0,0
385,10,8.57,2.5,0,0,0,0,0,0,0,0,0,0,0,1,0
386,15,7.14,3.75,0,0,0,0,0,0,0,0,0,0,0,1,0
387,6,5.71,3.75,0,0,0,0,0,0,0,0,0,0,1,0,0
388,15,1.43,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0
389,3,5.71,3.75,0,0,1,0,0,0,0,0,0,0,0,0,0
390,3,8.57,7.5,0,0,0,0,0,1,0,0,0,0,0,0,0
391,15,4.29,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0
392,6,4.29,2.5,0,0,0,0,0,0,0,0,0,0,0,0,1
393,10,10.0,7.5,0,0,1,0,0,0,0,0,0,0,0,0,0
394,3,1.43,3.75,0,0,0,0,0,1,0,0,0,0,0,0,0
395,15,1.43,6.25,0,0,0,0,1,0,0,0,0,0,0,0,0
396,15,5.71,10.0,0,0,0,0,0,0,0,0,0,1,0,0,0
397,15,7.14,3.75,0,0,0,0,0,0,0,0,0,0,0,0,1
398,10,5.71,10.0,0,0,0,0,0,0,0,0,0,0,0,1,0
399,6,5.71,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0
400,15,5.71,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0
401,6,2.86,8.75,0,0,0,0,0,0,0,0,0,1,0,0,0
402,15,10.0,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0
403,15,4.29,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0
404,15,10.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0
405,3,8.57,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0
406,15,2.86,6.25,1,0,0,0,0,0,0,0,0,0,0,0,0
407,15,5.71,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0
408,15,8.57,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0
409,10,8.57,7.5,0,0,0,0,0,1,0,0,0,0,0,0,0
410,15,5.71,10.0,0,0,0,0,0,0,0,0,1,0,0,0,0
411,15,5.71,7.5,0,1,0,0,0,0,0,0,0,0,0,0,0
412,15,4.29,7.5,0,0,0,0,0,0,0,0,0,1,0,0,0
413,10,4.29,3.75,0,0,0,0,0,0,0,1,0,0,0,0,0
414,10,4.29,6.25,0,0,0,0,0,0,0,0,0,0,0,1,0
415,15,10.0,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0
416,6,10.0,7.5,0,0,0,0,0,0,0,0,1,0,0,0,0
417,15,8.57,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0
418,15,5.71,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0
419,10,2.86,3.75,0,0,0,0,0,0,0,0,0,1,0,0,0
420,10,5.71,2.5,0,0,0,0,0,0,0,0,0,1,0,0,0
421,3,8.57,2.5,0,0,0,0,0,0,0,0,0,1,0,0,0
422,10,8.57,6.25,0,1,0,0,0,0,0,0,0,0,0,0,0
423,15,8.57,8.75,0,0,0,0,0,0,0,0,0,0,0,0,1
424,1,8.57,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0
425,6,5.71,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0
426,15,5.71,7.5,0,0,0,1,0,0,0,0,0,0,0,0,0
427,15,8.57,2.5,0,0,0,0,0,0,0,0,0,1,0,0,0
428,6,7.14,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0
429,6,5.71,6.25,0,0,0,0,0,0,0,0,0,0,1,0,0
430,3,1.43,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0
431,10,10.0,3.75,0,0,0,0,0,1,0,0,0,0,0,0,0
432,10,10.0,2.5,0,0,0,0,0,0,0,1,0,0,0,0,0
433,15,7.14,2.5,0,0,0,0,1,0,0,0,0,0,0,0,0
434,10,5.71,8.75,0,0,0,1,0,0,0,0,0,0,0,0,0
435,6,10.0,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0
436,15,8.57,7.5,1,0,0,0,0,0,0,0,0,0,0,0,0
437,15,8.57,6.25,0,0,0,0,0,0,0,0,0,1,0,0,0
438,15,4.29,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0
439,15,8.57,8.75,0,0,1,0,0,0,0,0,0,0,0,0,0
440,15,5.71,7.5,0,0,0,0,0,0,0,0,0,1,0,0,0
441,15,10.0,3.75,0,0,1,0,0,0,0,0,0,0,0,0,0
442,15,4.29,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0
443,15,1.43,6.25,0,0,0,1,0,0,0,0,0,0,0,0,0
444,6,5.71,10.0,0,0,0,0,0,0,0,0,1,0,0,0,0
445,15,1.43,3.75,1,0,0,0,0,0,0,0,0,0,0,0,0
446,15,2.86,3.75,0,0,0,0,0,0,0,0,0,0,0,1,0
447,15,5.71,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0
448,3,7.14,6.25,0,0,1,0,0,0,0,0,0,0,0,0,0
449,15,4.29,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0
450,10,4.29,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0
451,15,7.14,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1
452,15,8.57,6.25,0,0,0,1,0,0,0,0,0,0,0,0,0
453,6,8.57,7.5,0,0,0,0,0,1,0,0,0,0,0,0,0
454,10,4.29,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0
455,6,5.71,3.75,0,0,0,0,0,0,0,0,0,1,0,0,0
456,15,7.14,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0
457,10,7.14,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0
458,15,8.57,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0
459,10,1.43,3.75,0,0,0,1,0,0,0,0,0,0,0,0,0
460,10,10.0,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0
461,6,2.86,8.75,0,0,0,0,0,0,0,0,0,0,1,0,0
462,15,5.71,8.75,0,0,0,1,0,0,0,0,0,0,0,0,0
463,15,8.57,7.5,0,0,0,0,0,1,0,0,0,0,0,0,0
464,6,4.29,8.75,0,0,0,0,0,0,0,0,0,1,0,0,0
465,6,10.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1
466,10,10.0,10.0,0,0,0,0,0,0,0,0,1,0,0,0,0
467,3,5.71,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0
468,15,10.0,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0
469,15,1.43,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0
470,6,4.29,3.75,0,0,1,0,0,0,0,0,0,0,0,0,0
471,10,8.57,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0
472,10,5.71,7.5,0,0,0,0,0,0,0,0,0,0,0,0,1
473,3,5.71,6.25,0,0,0,0,0,0,0,1,0,0,0,0,0
474,6,5.71,3.75,0,0,0,0,1,0,0,0,0,0,0,0,0
475,15,2.86,10.0,0,0,0,0,0,0,1,0,0,0,0,0,0
476,6,2.86,3.75,0,0,0,0,0,0,0,0,0,0,0,0,1
477,10,2.86,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0
478,10,8.57,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0
479,3,7.14,3.75,0,0,0,0,0,0,0,0,0,0,0,0,1
480,6,7.14,7.5,0,0,0,0,0,0,0,1,0,0,0,0,0
481,6,10.0,3.75,0,0,0,0,0,0,0,1,0,0,0,0,0
482,6,7.14,3.75,0,0,0,0,0,0,0,0,0,0,0,1,0
483,6,7.14,3.75,0,0,0,0,0,0,0,0,0,0,1,0,0
484,15,2.86,6.25,0,0,0,0,0,0,0,1,0,0,0,0,0
485,10,4.29,2.5,0,0,0,0,0,0,0,0,0,0,1,0,0
486,3,8.57,6.25,0,0,0,0,0,0,0,0,1,0,0,0,0
487,15,5.71,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0
488,3,8.57,1.25,0,0,0,1,0,0,0,0,0,0,0,0,0
489,10,8.57,3.75,0,0,0,0,0,0,1,0,0,0,0,0,0
490,15,4.29,3.75,0,0,0,0,1,0,0,0,0,0,0,0,0
491,10,5.71,6.25,0,0,1,0,0,0,0,0,0,0,0,0,0
492,15,4.29,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0
493,3,10.0,3.75,0,0,0,0,0,0,0,0,1,0,0,0,0
494,6,2.86,3.75,1,0,0,0,0,0,0,0,0,0,0,0,0
495,15,1.43,6.25,0,0,0,0,0,0,0,0,0,1,0,0,0
496,10,7.14,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0
497,15,8.57,8.75,0,0,0,0,0,0,0,0,0,0,0,1,0
498,15,4.29,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0
499,6,5.71,2.5,0,0,0,0,0,0,0,0,0,1,0,0,0
500,6,8.57,3.75,0,0,1,0,0,0,0,0,0,0,0,0,0
501,15,10.0,1.25,0,0,0,0,0,0,0,0,1,0,0,0,0
502,10,5.71,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0
503,15,5.71,8.75,0,0,0,0,0,0,0,0,1,0,0,0,0
504,15,1.43,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0
505,6,4.29,3.75,0,0,0,0,0,0,0,0,0,1,0,0,0
506,15,10.0,3.75,0,0,0,0,0,0,0,0,0,0,1,0,0
507,6,4.29,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1
508,10,5.71,10.0,0,0,0,0,1,0,0,0,0,0,0,0,0
509,6,10.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0
510,10,7.14,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0
511,15,2.86,6.25,0,0,0,1,0,0,0,0,0,0,0,0,0
512,10,7.14,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0
513,6,4.29,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0
514,1,4.29,1.25,0,0,0,0,0,0,0,0,0,0,0,0,1
515,15,7.14,6.25,0,0,0,0,0,0,0,0,0,0,1,0,0
516,15,7.14,7.5,0,0,0,1,0,0,0,0,0,0,0,0,0
517,6,8.57,3.75,0,0,0,0,0,0,0,0,0,0,1,0,0
518,3,5.71,3.75,0,0,0,0,0,0,0,0,0,0,1,0,0
519,15,8.57,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0
520,15,5.71,3.75,0,0,0,0,1,0,0,0,0,0,0,0,0
521,15,4.29,8.75,0,0,0,0,0,0,0,0,0,0,0,0,1
522,15,10.0,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0
523,10,5.71,3.75,0,0,0,0,0,1,0,0,0,0,0,0,0
524,10,5.71,3.75,1,0,0,0,0,0,0,0,0,0,0,0,0
525,3,5.71,6.25,0,1,0,0,0,0,0,0,0,0,0,0,0
526,6,4.29,8.75,0,0,0,1,0,0,0,0,0,0,0,0,0
527,6,4.29,1.25,0,0,0,1,0,0,0,0,0,0,0,0,0
528,15,7.14,6.25,0,0,0,0,0,0,0,0,0,1,0,0,0
529,15,8.57,6.25,0,0,0,0,1,0,0,0,0,0,0,0,0
530,3,2.86,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0
531,15,7.14,2.5,0,0,0,0,1,0,0,0,0,0,0,0,0
532,15,5.71,6.25,0,0,0,0,0,0,0,0,0,0,1,0,0
533,15,5.71,8.75,0,0,0,0,0,0,0,0,0,0,0,1,0
534,15,5.71,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0
535,6,7.14,3.75,0,0,0,1,0,0,0,0,0,0,0,0,0
536,3,10.0,3.75,0,0,0,1,0,0,0,0,0,0,0,0,0
537,10,2.86,6.25,1,0,0,0,0,0,0,0,0,0,0,0,0
538,6,7.14,2.5,0,0,0,0,0,0,0,0,0,0,1,0,0
539,15,8.57,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0
540,10,4.29,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0
541,6,8.57,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0
542,15,5.71,6.25,0,0,0,0,0,0,0,0,1,0,0,0,0
543,15,7.14,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0
544,15,7.14,6.25,0,0,0,0,0,0,1,0,0,0,0,0,0
545,15,7.14,1.25,0,0,0,0,0,0,0,0,0,0,1,0,0
546,15,7.14,7.5,0,0,0,0,0,1,0,0,0,0,0,0,0
547,10,8.57,2.5,0,0,0,0,0,0,0,0,0,0,0,0,1
548,3,7.14,2.5,0,0,0,0,0,0,0,0,0,0,1,0,0
549,15,4.29,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0
550,6,7.14,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0
551,6,4.29,2.5,0,0,0,0,0,0,0,1,0,0,0,0,0
552,10,5.71,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0
553,15,5.71,6.25,0,1,0,0,0,0,0,0,0,0,0,0,0
554,15,1.43,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0
555,10,8.57,8.75,0,0,0,0,0,0,1,0,0,0,0,0,0
556,15,8.57,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0
557,15,8.57,3.75,0,0,0,0,0,1,0,0,0,0,0,0,0
558,15,4.29,8.75,0,0,0,0,0,0,0,0,0,0,1,0,0
559,15,7.14,7.5,0,0,0,0,0,0,0,0,0,1,0,0,0
560,10,5.71,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0
561,15,1.43,3.75,0,0,1,0,0,0,0,0,0,0,0,0,0
562,6,4.29,6.25,0,0,0,0,0,0,0,1,0,0,0,0,0
563,6,4.29,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0
564,3,5.71,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0
565,6,10.0,3.75,0,0,0,0,0,0,1,0,0,0,0,0,0
566,10,5.71,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0
567,10,4.29,1.25,0,0,0,1,0,0,0,0,0,0,0,0,0
568,15,4.29,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0
569,10,2.86,1.25,0,0,0,0,0,0,0,0,1,0,0,0,0
570,15,5.71,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0
571,15,5.71,3.75,0,0,0,0,1,0,0,0,0,0,0,0,0
572,6,4.29,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0
573,6,8.57,3.75,0,0,1,0,0,0,0,0,0,0,0,0,0
574,15,5.71,6.25,0,0,0,0,0,0,0,0,0,1,0,0,0
575,10,8.57,2.5,0,0,0,0,0,0,0,0,0,0,1,0,0
576,15,8.57,8.75,0,0,0,0,0,0,0,0,0,0,0,1,0
577,15,2.86,6.25,0,0,0,0,0,0,0,1,0,0,0,0,0
578,3,7.14,6.25,0,0,0,0,0,0,0,0,0,1,0,0,0
579,15,7.14,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0
580,6,2.86,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0
581,6,8.57,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0
582,15,8.57,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0
583,10,7.14,3.75,0,0,0,0,0,0,0,0,0,0,0,0,1
584,1,8.57,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0
585,6,7.14,3.75,0,0,0,0,0,0,0,0,1,0,0,0,0
586,10,2.86,3.75,0,0,0,0,0,0,1,0,0,0,0,0,0
587,15,10.0,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0
588,15,4.29,6.25,0,1,0,0,0,0,0,0,0,0,0,0,0
589,15,5.71,6.25,0,0,0,0,0,0,0,1,0,0,0,0,0
590,15,5.71,7.5,1,0,0,0,0,0,0,0,0,0,0,0,0
591,6,8.57,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0
592,6,7.14,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0
593,10,2.86,3.75,0,0,0,1,0,0,0,0,0,0,0,0,0
594,15,7.14,8.75,0,0,0,0,0,0,0,0,0,0,1,0,0
595,6,5.71,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0
596,15,5.71,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1
597,6,5.71,6.25,0,0,0,0,0,0,0,1,0,0,0,0,0
598,10,8.57,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0
599,10,8.57,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0
600,15,10.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0
601,10,4.29,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0
602,6,8.57,3.75,0,0,0,0,0,0,0,0,0,0,1,0,0
603,6,5.71,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0
604,6,4.29,3.75,0,0,1,0,0,0,0,0,0,0,0,0,0
605,6,10.0,3.75,0,0,0,0,0,0,0,1,0,0,0,0,0
606,6,4.29,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0
607,15,7.14,7.5,0,0,0,0,0,0,0,1,0,0,0,0,0
608,15,10.0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0
609,15,5.71,6.25,0,1,0,0,0,0,0,0,0,0,0,0,0
610,10,4.29,3.75,0,0,0,0,0,0,0,1,0,0,0,0,0
611,15,8.57,2.5,0,0,0,0,0,0,0,1,0,0,0,0,0
612,15,8.57,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0
613,15,10.0,3.75,0,0,0,0,0,1,0,0,0,0,0,0,0
614,6,7.14,2.5,0,0,0,0,0,0,0,0,0,0,0,0,1
615,15,7.14,8.75,0,0,0,0,0,0,0,0,0,0,0,0,1
616,3,1.43,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0
617,6,8.57,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0
618,10,2.86,6.25,0,0,0,1,0,0,0,0,0,0,0,0,0
619,15,4.29,7.5,1,0,0,0,0,0,0,0,0,0,0,0,0
620,15,8.57,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0
621,3,7.14,8.75,0,1,0,0,0,0,0,0,0,0,0,0,0
622,1,7.14,3.75,0,0,0,0,0,0,0,0,0,0,1,0,0
623,6,8.57,3.75,0,0,0,0,0,0,0,0,0,1,0,0,0
624,1,8.57,2.5,0,0,0,0,0,0,0,1,0,0,0,0,0
625,15,10.0,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0
626,10,10.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0
627,10,5.71,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0
628,15,7.14,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0
629,10,8.57,3.75,0,0,0,0,0,1,0,0,0,0,0,0,0
630,6,1.43,3.75,0,0,0,1,0,0,0,0,0,0,0,0,0
631,10,4.29,3.75,0,0,0,0,0,0,0,0,0,0,1,0,0
632,15,5.71,8.75,0,0,0,0,1,0,0,0,0,0,0,0,0
633,6,8.57,3.75,0,0,0,0,0,0,0,0,0,0,0,1,0
634,15,5.71,10.0,0,0,0,0,0,0,0,0,0,0,0,1,0
635,15,4.29,8.75,0,0,0,0,0,0,0,0,0,0,1,0,0
636,10,4.29,6.25,0,0,0,0,1,0,0,0,0,0,0,0,0
637,10,8.57,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0
638,15,8.57,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0
639,15,5.71,3.75,0,0,1,0,0,0,0,0,0,0,0,0,0
640,15,8.57,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0
641,15,10.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0
642,15,4.29,6.25,0,0,0,0,0,0,0,1,0,0,0,0,0
643,10,5.71,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0
644,6,10.0,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0
645,15,1.43,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0
646,10,2.86,6.25,1,0,0,0,0,0,0,0,0,0,0,0,0
647,10,4.29,6.25,0,0,0,0,0,0,0,0,0,0,1,0,0
648,15,8.57,8.75,0,0,1,0,0,0,0,0,0,0,0,0,0
649,10,2.86,7.5,0,0,1,0,0,0,0,0,0,0,0,0,0
650,15,1.43,3.75,0,0,0,1,0,0,0,0,0,0,0,0,0
651,10,8.57,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0
652,6,5.71,6.25,0,0,0,0,0,1,0,0,0,0,0,0,0
653,15,7.14,6.25,0,0,0,1,0,0,0,0,0,0,0,0,0
654,15,8.57,7.5,0,0,0,0,0,0,1,0,0,0,0,0,0
655,6,5.71,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0
656,10,10.0,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0
657,15,4.29,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0
658,6,5.71,6.25,1,0,0,0,0,0,0,0,0,0,0,0,0
659,10,2.86,6.25,0,0,0,0,0,0,1,0,0,0,0,0,0
660,3,5.71,3.75,0,0,0,0,0,1,0,0,0,0,0,0,0
661,10,8.57,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0
662,15,8.57,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0
663,15,5.71,6.25,0,0,1,0,0,0,0,0,0,0,0,0,0
664,10,8.57,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1
665,15,5.71,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0
666,10,5.71,3.75,1,0,0,0,0,0,0,0,0,0,0,0,0
667,15,2.86,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0
668,6,1.43,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0
669,10,5.71,3.75,0,0,0,0,0,1,0,0,0,0,0,0,0
670,6,4.29,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1
671,6,10.0,3.75,0,0,1,0,0,0,0,0,0,0,0,0,0
672,15,7.14,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0
673,1,2.86,2.5,0,0,0,0,0,0,0,0,0,0,0,1,0
674,6,2.86,3.75,0,0,0,0,0,0,0,1,0,0,0,0,0
675,15,4.29,3.75,1,0,0,0,0,0,0,0,0,0,0,0,0
676,15,5.71,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0
677,3,4.29,8.75,0,0,0,0,0,0,0,0,0,0,0,0,1
678,15,7.14,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0
679,6,7.14,7.5,0,1,0,0,0,0,0,0,0,0,0,0,0
680,15,5.71,10.0,0,0,1,0,0,0,0,0,0,0,0,0,0
681,6,1.43,2.5,0,0,0,0,0,0,0,0,0,1,0,0,0
682,15,10.0,7.5,0,1,0,0,0,0,0,0,0,0,0,0,0
683,10,5.71,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0
684,6,8.57,3.75,0,0,0,0,0,1,0,0,0,0,0,0,0
685,6,8.57,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0
686,6,8.57,6.25,0,0,0,0,1,0,0,0,0,0,0,0,0
687,10,5.71,6.25,0,0,0,0,0,0,0,1,0,0,0,0,0
688,10,4.29,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1
689,15,5.71,6.25,0,1,0,0,0,0,0,0,0,0,0,0,0
690,10,4.29,3.75,0,0,1,0,0,0,0,0,0,0,0,0,0
691,15,5.71,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0
692,15,4.29,7.5,0,0,0,1,0,0,0,0,0,0,0,0,0
693,15,5.71,7.5,0,0,0,0,0,0,0,0,0,1,0,0,0
694,15,5.71,2.5,0,0,0,0,0,0,0,0,0,1,0,0,0
695,15,8.57,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0
696,15,5.71,3.75,0,0,0,0,0,0,0,1,0,0,0,0,0
697,6,1.43,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0
698,15,10.0,3.75,0,0,0,0,0,0,0,0,0,0,0,1,0
699,15,4.29,2.5,0,0,0,0,1,0,0,0,0,0,0,0,0
700,15,8.57,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0
701,15,10.0,7.5,0,0,0,1,0,0,0,0,0,0,0,0,0
702,6,5.71,6.25,0,1,0,0,0,0,0,0,0,0,0,0,0
703,15,8.57,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0
704,6,2.86,3.75,0,0,0,0,0,0,0,0,0,0,0,1,0
705,15,5.71,6.25,0,0,0,1,0,0,0,0,0,0,0,0,0
706,3,4.29,1.25,0,0,0,1,0,0,0,0,0,0,0,0,0
707,15,1.43,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0
708,6,4.29,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0
709,10,7.14,3.75,0,0,0,0,0,0,0,0,0,1,0,0,0
710,6,8.57,3.75,0,0,0,0,0,0,0,0,1,0,0,0,0
711,15,8.57,6.25,0,1,0,0,0,0,0,0,0,0,0,0,0
712,6,7.14,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0
713,15,7.14,2.5,0,0,0,0,0,0,0,1,0,0,0,0,0
714,15,7.14,6.25,1,0,0,0,0,0,0,0,0,0,0,0,0
715,6,2.86,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0
716,10,7.14,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0
717,15,2.86,3.75,0,0,0,0,0,0,0,0,0,0,0,0,1
718,15,4.29,3.75,0,0,0,0,1,0,0,0,0,0,0,0,0
719,15,7.14,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0
720,15,7.14,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0
721,15,8.57,10.0,0,0,0,0,0,0,0,0,0,0,0,1,0
722,10,4.29,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0
723,10,5.71,7.5,0,0,0,0,0,0,0,0,0,0,0,1,0
724,15,5.71,6.25,0,0,0,0,0,1,0,0,0,0,0,0,0
725,6,8.57,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0
726,10,7.14,7.5,0,0,0,0,0,0,0,0,0,0,1,0,0
