,proportion_kbw,depth/carat_kbw,table/carat_kbw,x/y_kbw,depth/table_kbw,volume/table_kbw,volume/depth_kbw
462,1.0,10.0,8.0,5.0,11.0,0.0,0.0
463,8.0,1.0,1.0,5.0,10.0,5.0,4.0
464,2.0,7.0,6.0,5.0,9.0,0.0,0.0
465,5.0,3.0,3.0,5.0,5.0,2.0,2.0
466,1.0,9.0,9.0,5.0,5.0,0.0,0.0
467,6.0,2.0,2.0,3.0,8.0,4.0,3.0
468,7.0,1.0,1.0,5.0,9.0,5.0,4.0
469,1.0,10.0,8.0,4.0,10.0,0.0,0.0
470,3.0,5.0,5.0,8.0,11.0,1.0,1.0
471,4.0,5.0,5.0,7.0,6.0,1.0,1.0
472,0.0,10.0,9.0,5.0,8.0,0.0,0.0
473,0.0,10.0,9.0,5.0,10.0,0.0,0.0
474,6.0,2.0,2.0,6.0,7.0,3.0,3.0
475,1.0,9.0,7.0,5.0,10.0,0.0,0.0
476,5.0,3.0,3.0,5.0,7.0,2.0,2.0
477,1.0,9.0,9.0,6.0,4.0,0.0,0.0
478,9.0,1.0,1.0,8.0,7.0,5.0,4.0
479,3.0,5.0,5.0,8.0,5.0,1.0,1.0
480,0.0,11.0,9.0,3.0,9.0,0.0,0.0
481,7.0,2.0,2.0,5.0,9.0,3.0,3.0
482,2.0,7.0,6.0,5.0,11.0,0.0,0.0
483,8.0,1.0,2.0,4.0,4.0,4.0,4.0
484,1.0,8.0,7.0,4.0,9.0,0.0,0.0
485,8.0,1.0,1.0,7.0,8.0,4.0,4.0
486,6.0,2.0,2.0,7.0,10.0,4.0,3.0
487,10.0,0.0,0.0,5.0,9.0,6.0,5.0
488,5.0,3.0,3.0,6.0,8.0,2.0,2.0
489,5.0,3.0,3.0,6.0,7.0,2.0,2.0
490,3.0,6.0,6.0,5.0,8.0,1.0,1.0
491,8.0,1.0,1.0,8.0,8.0,5.0,4.0
492,2.0,6.0,6.0,5.0,10.0,0.0,0.0
493,0.0,10.0,8.0,6.0,12.0,0.0,0.0
494,5.0,3.0,3.0,5.0,10.0,2.0,2.0
495,8.0,1.0,1.0,5.0,7.0,5.0,4.0
496,6.0,2.0,3.0,4.0,4.0,2.0,2.0
497,2.0,7.0,6.0,5.0,10.0,0.0,0.0
498,8.0,1.0,1.0,5.0,10.0,5.0,4.0
499,9.0,0.0,0.0,6.0,9.0,6.0,5.0
500,7.0,2.0,2.0,4.0,9.0,4.0,3.0
501,12.0,0.0,0.0,6.0,7.0,12.0,11.0
502,3.0,6.0,6.0,4.0,6.0,0.0,0.0
503,4.0,5.0,5.0,5.0,9.0,1.0,1.0
504,10.0,0.0,0.0,3.0,11.0,7.0,5.0
505,2.0,7.0,6.0,4.0,8.0,0.0,0.0
506,5.0,3.0,3.0,6.0,9.0,2.0,2.0
507,0.0,10.0,8.0,7.0,9.0,0.0,0.0
508,1.0,8.0,7.0,7.0,6.0,0.0,0.0
509,9.0,0.0,0.0,5.0,7.0,6.0,5.0
510,0.0,14.0,13.0,7.0,4.0,0.0,0.0
511,8.0,2.0,2.0,4.0,8.0,4.0,3.0
512,5.0,3.0,3.0,6.0,10.0,2.0,2.0
513,5.0,3.0,3.0,8.0,7.0,2.0,2.0
514,8.0,0.0,0.0,6.0,13.0,10.0,7.0
515,5.0,3.0,3.0,5.0,6.0,2.0,2.0
516,4.0,5.0,4.0,5.0,10.0,1.0,1.0
517,3.0,5.0,5.0,7.0,7.0,1.0,1.0
518,8.0,2.0,2.0,5.0,3.0,3.0,3.0
519,4.0,5.0,4.0,5.0,10.0,1.0,1.0
520,4.0,4.0,4.0,6.0,12.0,1.0,1.0
521,5.0,3.0,3.0,5.0,6.0,2.0,2.0
522,5.0,3.0,3.0,5.0,9.0,2.0,2.0
523,7.0,1.0,1.0,7.0,8.0,5.0,4.0
524,1.0,10.0,10.0,6.0,3.0,0.0,0.0
525,6.0,3.0,4.0,4.0,3.0,1.0,2.0
526,1.0,8.0,7.0,5.0,9.0,0.0,0.0
527,9.0,1.0,1.0,5.0,5.0,5.0,4.0
528,1.0,8.0,7.0,4.0,12.0,0.0,0.0
529,2.0,6.0,6.0,7.0,8.0,0.0,0.0
530,6.0,2.0,2.0,4.0,7.0,3.0,3.0
531,6.0,2.0,2.0,5.0,9.0,3.0,3.0
532,4.0,4.0,4.0,5.0,9.0,1.0,1.0
533,1.0,10.0,9.0,4.0,8.0,0.0,0.0
534,1.0,9.0,8.0,4.0,8.0,0.0,0.0
535,6.0,2.0,2.0,4.0,7.0,3.0,3.0
536,2.0,7.0,6.0,7.0,11.0,0.0,0.0
537,8.0,1.0,1.0,6.0,7.0,5.0,4.0
538,6.0,2.0,2.0,5.0,8.0,3.0,3.0
539,5.0,3.0,3.0,4.0,8.0,2.0,2.0
540,7.0,1.0,1.0,8.0,8.0,4.0,3.0
541,4.0,4.0,5.0,4.0,5.0,1.0,1.0
542,1.0,10.0,8.0,5.0,10.0,0.0,0.0
543,7.0,2.0,2.0,7.0,8.0,4.0,3.0
544,2.0,6.0,6.0,4.0,10.0,0.0,0.0
545,6.0,2.0,2.0,4.0,8.0,3.0,3.0
546,8.0,1.0,1.0,5.0,8.0,5.0,4.0
547,7.0,2.0,2.0,5.0,5.0,3.0,3.0
548,7.0,1.0,1.0,6.0,10.0,5.0,4.0
549,10.0,0.0,0.0,7.0,10.0,8.0,6.0
550,0.0,11.0,10.0,5.0,8.0,0.0,0.0
551,6.0,2.0,2.0,4.0,9.0,3.0,3.0
552,10.0,0.0,0.0,5.0,5.0,6.0,6.0
553,0.0,13.0,10.0,5.0,11.0,0.0,0.0
554,9.0,1.0,1.0,5.0,7.0,5.0,4.0
555,2.0,6.0,7.0,6.0,4.0,0.0,0.0
556,1.0,8.0,7.0,5.0,9.0,0.0,0.0
557,6.0,2.0,2.0,5.0,7.0,3.0,3.0
558,0.0,13.0,11.0,4.0,7.0,0.0,0.0
559,8.0,1.0,1.0,4.0,10.0,5.0,4.0
560,6.0,2.0,2.0,8.0,8.0,3.0,3.0
561,8.0,1.0,1.0,7.0,8.0,5.0,4.0
562,3.0,5.0,5.0,5.0,8.0,1.0,1.0
563,8.0,1.0,1.0,5.0,9.0,5.0,4.0
564,4.0,3.0,3.0,6.0,12.0,2.0,2.0
565,6.0,2.0,2.0,7.0,9.0,3.0,3.0
566,2.0,8.0,7.0,7.0,6.0,0.0,0.0
567,7.0,2.0,2.0,6.0,6.0,3.0,3.0
568,8.0,1.0,1.0,6.0,9.0,5.0,4.0
569,10.0,0.0,0.0,6.0,6.0,7.0,6.0
570,1.0,9.0,8.0,5.0,8.0,0.0,0.0
571,3.0,5.0,5.0,7.0,9.0,1.0,1.0
572,5.0,3.0,3.0,5.0,9.0,2.0,2.0
573,7.0,3.0,3.0,5.0,4.0,2.0,2.0
574,5.0,3.0,3.0,5.0,8.0,2.0,2.0
575,8.0,2.0,2.0,7.0,8.0,4.0,3.0
576,1.0,8.0,7.0,7.0,9.0,0.0,0.0
577,1.0,8.0,7.0,5.0,9.0,0.0,0.0
578,4.0,5.0,5.0,5.0,3.0,1.0,1.0
579,12.0,0.0,0.0,5.0,5.0,10.0,9.0
580,10.0,0.0,0.0,4.0,7.0,9.0,7.0
581,3.0,5.0,5.0,6.0,8.0,1.0,1.0
582,5.0,4.0,4.0,7.0,6.0,1.0,1.0
583,4.0,4.0,4.0,6.0,7.0,1.0,1.0
584,6.0,2.0,2.0,7.0,9.0,3.0,3.0
585,5.0,3.0,3.0,7.0,9.0,2.0,2.0
586,7.0,2.0,2.0,7.0,7.0,4.0,3.0
587,5.0,3.0,3.0,6.0,11.0,2.0,2.0
588,1.0,8.0,7.0,5.0,10.0,0.0,0.0
589,1.0,9.0,8.0,5.0,10.0,0.0,0.0
590,4.0,4.0,3.0,5.0,9.0,2.0,1.0
591,9.0,0.0,0.0,4.0,7.0,6.0,5.0
592,8.0,1.0,2.0,4.0,4.0,3.0,3.0
593,9.0,1.0,1.0,4.0,5.0,5.0,4.0
594,0.0,10.0,9.0,5.0,9.0,0.0,0.0
595,4.0,3.0,3.0,5.0,10.0,2.0,2.0
596,1.0,10.0,8.0,7.0,10.0,0.0,0.0
597,6.0,3.0,3.0,6.0,3.0,2.0,2.0
598,2.0,8.0,8.0,5.0,4.0,0.0,0.0
599,2.0,7.0,7.0,7.0,7.0,0.0,0.0
600,1.0,9.0,7.0,5.0,10.0,0.0,0.0
601,9.0,1.0,1.0,7.0,4.0,4.0,4.0
602,1.0,9.0,7.0,6.0,10.0,0.0,0.0
603,6.0,2.0,2.0,8.0,8.0,3.0,3.0
604,1.0,10.0,10.0,4.0,4.0,0.0,0.0
605,7.0,2.0,2.0,3.0,5.0,3.0,3.0
606,9.0,0.0,0.0,7.0,6.0,6.0,5.0
607,2.0,7.0,6.0,5.0,10.0,0.0,0.0
608,2.0,6.0,6.0,5.0,8.0,0.0,0.0
609,1.0,10.0,9.0,5.0,8.0,0.0,0.0
610,8.0,1.0,1.0,7.0,7.0,5.0,4.0
611,2.0,6.0,6.0,5.0,11.0,0.0,0.0
612,2.0,7.0,6.0,5.0,7.0,0.0,0.0
613,3.0,5.0,5.0,6.0,9.0,1.0,1.0
614,5.0,3.0,3.0,3.0,5.0,2.0,2.0
615,1.0,9.0,8.0,5.0,8.0,0.0,0.0
616,9.0,0.0,0.0,5.0,9.0,6.0,5.0
617,7.0,2.0,2.0,7.0,10.0,4.0,3.0
618,11.0,0.0,0.0,8.0,5.0,8.0,7.0
619,9.0,1.0,1.0,8.0,5.0,4.0,4.0
620,4.0,5.0,4.0,6.0,9.0,1.0,1.0
621,1.0,13.0,11.0,3.0,10.0,0.0,0.0
622,0.0,11.0,9.0,6.0,11.0,0.0,0.0
623,5.0,3.0,3.0,5.0,8.0,2.0,2.0
624,6.0,2.0,2.0,7.0,9.0,3.0,3.0
625,7.0,2.0,2.0,3.0,8.0,4.0,3.0
626,2.0,7.0,6.0,5.0,6.0,0.0,0.0
627,9.0,1.0,1.0,4.0,6.0,5.0,4.0
628,9.0,0.0,0.0,6.0,12.0,7.0,5.0
629,2.0,6.0,6.0,7.0,5.0,0.0,0.0
630,6.0,2.0,2.0,6.0,12.0,3.0,3.0
631,4.0,5.0,5.0,8.0,5.0,1.0,1.0
632,3.0,5.0,4.0,4.0,12.0,1.0,1.0
633,11.0,0.0,0.0,5.0,5.0,8.0,8.0
634,2.0,8.0,7.0,5.0,7.0,0.0,0.0
635,1.0,10.0,8.0,5.0,10.0,0.0,0.0
636,8.0,1.0,1.0,7.0,7.0,5.0,4.0
637,5.0,3.0,3.0,7.0,7.0,2.0,2.0
638,1.0,9.0,8.0,5.0,10.0,0.0,0.0
639,9.0,1.0,1.0,6.0,8.0,5.0,4.0
640,8.0,1.0,1.0,6.0,9.0,5.0,4.0
641,1.0,9.0,8.0,5.0,8.0,0.0,0.0
642,11.0,0.0,0.0,4.0,4.0,8.0,7.0
643,1.0,9.0,8.0,7.0,8.0,0.0,0.0
644,7.0,2.0,2.0,4.0,7.0,4.0,3.0
645,1.0,9.0,8.0,6.0,8.0,0.0,0.0
646,9.0,0.0,0.0,5.0,6.0,6.0,5.0
647,2.0,7.0,6.0,6.0,8.0,0.0,0.0
648,1.0,9.0,7.0,6.0,9.0,0.0,0.0
649,1.0,9.0,8.0,5.0,5.0,0.0,0.0
650,7.0,1.0,1.0,5.0,10.0,4.0,3.0
651,8.0,2.0,2.0,7.0,4.0,3.0,3.0
652,4.0,4.0,4.0,3.0,9.0,1.0,1.0
653,7.0,2.0,2.0,7.0,8.0,4.0,3.0
654,7.0,2.0,2.0,6.0,9.0,4.0,3.0
655,7.0,2.0,2.0,4.0,9.0,4.0,3.0
656,2.0,7.0,6.0,5.0,7.0,0.0,0.0
657,7.0,1.0,1.0,7.0,10.0,4.0,3.0
658,5.0,3.0,4.0,4.0,6.0,2.0,2.0
659,6.0,3.0,3.0,8.0,3.0,2.0,2.0
660,6.0,2.0,2.0,7.0,8.0,4.0,3.0
661,7.0,2.0,2.0,6.0,8.0,4.0,3.0
662,1.0,10.0,8.0,7.0,9.0,0.0,0.0
663,4.0,4.0,4.0,6.0,7.0,1.0,1.0
664,4.0,4.0,5.0,8.0,6.0,1.0,1.0
665,11.0,0.0,0.0,6.0,8.0,10.0,9.0
666,7.0,2.0,2.0,5.0,7.0,4.0,3.0
667,1.0,10.0,8.0,5.0,11.0,0.0,0.0
668,9.0,1.0,1.0,4.0,6.0,5.0,4.0
669,1.0,10.0,9.0,6.0,6.0,0.0,0.0
670,6.0,2.0,2.0,5.0,9.0,3.0,3.0
671,2.0,7.0,6.0,4.0,8.0,0.0,0.0
672,1.0,10.0,8.0,5.0,11.0,0.0,0.0
673,8.0,0.0,0.0,5.0,10.0,6.0,5.0
674,5.0,3.0,3.0,5.0,9.0,2.0,2.0
675,7.0,2.0,1.0,8.0,10.0,4.0,3.0
676,2.0,7.0,6.0,4.0,11.0,0.0,0.0
677,0.0,10.0,8.0,4.0,11.0,0.0,0.0
678,8.0,1.0,1.0,4.0,8.0,5.0,4.0
679,2.0,8.0,8.0,4.0,4.0,0.0,0.0
680,1.0,10.0,9.0,5.0,8.0,0.0,0.0
681,6.0,2.0,2.0,7.0,10.0,4.0,3.0
682,1.0,9.0,8.0,7.0,9.0,0.0,0.0
683,5.0,3.0,3.0,7.0,7.0,2.0,2.0
684,6.0,3.0,3.0,4.0,3.0,2.0,2.0
685,3.0,5.0,5.0,7.0,8.0,1.0,1.0
686,4.0,3.0,3.0,8.0,5.0,2.0,2.0
687,7.0,2.0,2.0,6.0,7.0,4.0,3.0
688,7.0,2.0,2.0,6.0,5.0,3.0,3.0
689,7.0,2.0,2.0,5.0,7.0,4.0,3.0
690,5.0,3.0,3.0,4.0,7.0,2.0,2.0
691,8.0,2.0,2.0,6.0,5.0,4.0,3.0
692,2.0,7.0,6.0,5.0,11.0,0.0,0.0
693,3.0,5.0,5.0,6.0,9.0,1.0,1.0
694,10.0,0.0,0.0,5.0,8.0,6.0,5.0
695,8.0,1.0,1.0,8.0,10.0,5.0,4.0
696,10.0,0.0,0.0,3.0,7.0,6.0,5.0
697,7.0,2.0,2.0,4.0,7.0,3.0,3.0
698,2.0,8.0,7.0,5.0,9.0,0.0,0.0
699,8.0,1.0,2.0,6.0,7.0,4.0,3.0
700,4.0,3.0,3.0,5.0,9.0,2.0,2.0
701,2.0,7.0,6.0,6.0,9.0,0.0,0.0
702,3.0,6.0,6.0,5.0,7.0,0.0,1.0
703,4.0,5.0,4.0,6.0,9.0,1.0,1.0
704,7.0,2.0,2.0,6.0,7.0,4.0,3.0
705,4.0,4.0,4.0,4.0,9.0,1.0,1.0
706,8.0,2.0,3.0,7.0,2.0,2.0,3.0
707,10.0,0.0,0.0,6.0,9.0,7.0,6.0
708,9.0,0.0,0.0,4.0,8.0,7.0,6.0
709,8.0,1.0,2.0,8.0,4.0,4.0,3.0
710,1.0,9.0,7.0,6.0,11.0,0.0,0.0
711,1.0,10.0,9.0,6.0,8.0,0.0,0.0
712,5.0,3.0,3.0,4.0,6.0,2.0,2.0
713,6.0,3.0,3.0,6.0,7.0,2.0,2.0
714,2.0,7.0,7.0,6.0,9.0,0.0,0.0
715,6.0,2.0,3.0,5.0,3.0,2.0,3.0
716,5.0,3.0,3.0,6.0,10.0,2.0,2.0
717,4.0,5.0,4.0,5.0,11.0,1.0,1.0
718,4.0,4.0,4.0,5.0,10.0,1.0,1.0
719,1.0,9.0,7.0,5.0,8.0,0.0,0.0
720,4.0,4.0,4.0,4.0,8.0,1.0,1.0
721,2.0,6.0,6.0,4.0,11.0,0.0,0.0
722,8.0,1.0,1.0,6.0,7.0,5.0,4.0
723,5.0,4.0,4.0,7.0,4.0,1.0,1.0
724,6.0,3.0,2.0,5.0,11.0,3.0,2.0
725,5.0,3.0,3.0,4.0,4.0,2.0,2.0
726,5.0,3.0,3.0,8.0,7.0,2.0,2.0
727,1.0,9.0,8.0,6.0,8.0,0.0,0.0
728,9.0,0.0,0.0,7.0,9.0,6.0,5.0
729,2.0,9.0,8.0,4.0,7.0,0.0,0.0
730,2.0,8.0,7.0,5.0,7.0,0.0,0.0
731,1.0,8.0,7.0,6.0,9.0,0.0,0.0
732,5.0,3.0,3.0,4.0,8.0,2.0,2.0
733,9.0,0.0,0.0,7.0,7.0,6.0,5.0
734,6.0,3.0,3.0,5.0,9.0,2.0,2.0
735,3.0,5.0,5.0,6.0,9.0,1.0,1.0
736,3.0,5.0,4.0,4.0,11.0,1.0,1.0
737,2.0,7.0,6.0,5.0,12.0,0.0,0.0
738,4.0,5.0,4.0,4.0,9.0,1.0,1.0
739,1.0,10.0,8.0,6.0,10.0,0.0,0.0
740,1.0,9.0,8.0,4.0,10.0,0.0,0.0
741,1.0,9.0,7.0,4.0,10.0,0.0,0.0
742,2.0,6.0,6.0,6.0,8.0,0.0,0.0
743,2.0,6.0,6.0,5.0,11.0,1.0,0.0
744,6.0,2.0,2.0,4.0,5.0,3.0,3.0
745,2.0,7.0,6.0,6.0,10.0,0.0,0.0
746,7.0,2.0,2.0,4.0,6.0,3.0,3.0
747,7.0,2.0,2.0,5.0,8.0,4.0,3.0
748,8.0,1.0,1.0,6.0,10.0,5.0,4.0
749,10.0,0.0,0.0,6.0,6.0,7.0,6.0
750,7.0,2.0,3.0,4.0,6.0,2.0,2.0
751,5.0,3.0,3.0,5.0,5.0,2.0,2.0
752,3.0,6.0,6.0,4.0,7.0,0.0,0.0
753,0.0,12.0,11.0,4.0,6.0,0.0,0.0
754,2.0,5.0,5.0,4.0,10.0,1.0,1.0
755,5.0,3.0,3.0,5.0,10.0,2.0,2.0
756,1.0,10.0,9.0,4.0,8.0,0.0,0.0
757,8.0,2.0,2.0,5.0,7.0,4.0,3.0
758,9.0,0.0,0.0,5.0,8.0,7.0,5.0
759,12.0,0.0,0.0,6.0,10.0,12.0,10.0
760,1.0,10.0,8.0,5.0,10.0,0.0,0.0
761,8.0,1.0,1.0,4.0,7.0,5.0,4.0
762,6.0,2.0,2.0,4.0,10.0,4.0,3.0
763,10.0,0.0,0.0,4.0,10.0,9.0,7.0
764,0.0,10.0,9.0,7.0,10.0,0.0,0.0
765,9.0,0.0,0.0,6.0,8.0,6.0,5.0
766,1.0,9.0,8.0,6.0,9.0,0.0,0.0
767,9.0,0.0,0.0,4.0,9.0,6.0,5.0
768,1.0,10.0,9.0,7.0,6.0,0.0,0.0
769,3.0,5.0,5.0,4.0,8.0,1.0,1.0
770,1.0,8.0,7.0,5.0,9.0,0.0,0.0
771,1.0,10.0,8.0,7.0,10.0,0.0,0.0
772,3.0,6.0,6.0,7.0,8.0,0.0,0.0
773,4.0,4.0,4.0,5.0,9.0,1.0,1.0
774,6.0,2.0,1.0,6.0,12.0,4.0,3.0
775,7.0,2.0,2.0,5.0,9.0,4.0,3.0
776,4.0,5.0,4.0,4.0,9.0,1.0,1.0
777,11.0,0.0,0.0,4.0,7.0,9.0,8.0
778,0.0,11.0,10.0,5.0,6.0,0.0,0.0
779,9.0,0.0,0.0,8.0,9.0,7.0,5.0
780,4.0,3.0,3.0,5.0,10.0,2.0,2.0
781,9.0,1.0,1.0,5.0,8.0,5.0,4.0
782,1.0,10.0,8.0,6.0,11.0,0.0,0.0
783,4.0,3.0,3.0,4.0,10.0,2.0,2.0
784,2.0,8.0,8.0,6.0,5.0,0.0,0.0
785,9.0,1.0,1.0,6.0,8.0,6.0,4.0
786,1.0,7.0,6.0,7.0,9.0,0.0,0.0
787,5.0,3.0,3.0,5.0,7.0,2.0,2.0
788,10.0,0.0,0.0,5.0,8.0,7.0,6.0
789,9.0,0.0,0.0,5.0,6.0,6.0,5.0
790,8.0,1.0,1.0,5.0,8.0,5.0,4.0
791,2.0,7.0,6.0,4.0,10.0,0.0,0.0
792,4.0,4.0,4.0,5.0,9.0,1.0,1.0
793,10.0,0.0,0.0,6.0,8.0,7.0,6.0
794,0.0,10.0,9.0,5.0,6.0,0.0,0.0
795,6.0,2.0,2.0,5.0,7.0,3.0,3.0
796,8.0,1.0,1.0,5.0,5.0,4.0,4.0
797,7.0,2.0,2.0,5.0,8.0,4.0,3.0
798,6.0,2.0,2.0,8.0,8.0,3.0,3.0
799,4.0,5.0,4.0,5.0,7.0,1.0,1.0
800,12.0,0.0,0.0,7.0,6.0,10.0,9.0
801,1.0,10.0,9.0,5.0,9.0,0.0,0.0
802,5.0,3.0,3.0,5.0,6.0,2.0,2.0
803,2.0,7.0,6.0,6.0,9.0,0.0,0.0
804,10.0,0.0,0.0,8.0,5.0,8.0,7.0
805,9.0,0.0,0.0,6.0,9.0,6.0,5.0
806,6.0,2.0,2.0,6.0,6.0,4.0,3.0
807,1.0,9.0,8.0,5.0,8.0,0.0,0.0
808,3.0,5.0,5.0,4.0,10.0,1.0,1.0
809,7.0,2.0,1.0,5.0,10.0,4.0,3.0
810,9.0,1.0,1.0,7.0,8.0,6.0,5.0
811,1.0,9.0,8.0,4.0,8.0,0.0,0.0
812,9.0,1.0,1.0,6.0,2.0,4.0,4.0
813,1.0,10.0,9.0,7.0,5.0,0.0,0.0
814,4.0,4.0,4.0,4.0,11.0,1.0,1.0
815,5.0,3.0,3.0,5.0,4.0,2.0,2.0
816,1.0,9.0,8.0,5.0,9.0,0.0,0.0
817,6.0,2.0,2.0,4.0,10.0,3.0,3.0
818,2.0,7.0,6.0,4.0,7.0,0.0,0.0
819,6.0,3.0,3.0,8.0,5.0,2.0,2.0
820,3.0,3.0,3.0,9.0,13.0,2.0,2.0
821,8.0,1.0,1.0,6.0,8.0,5.0,4.0
822,4.0,3.0,3.0,6.0,11.0,2.0,2.0
823,4.0,5.0,4.0,5.0,10.0,1.0,1.0
824,3.0,6.0,6.0,7.0,4.0,0.0,0.0
825,0.0,10.0,9.0,4.0,7.0,0.0,0.0
826,1.0,9.0,8.0,6.0,8.0,0.0,0.0
827,3.0,5.0,5.0,4.0,8.0,1.0,1.0
828,4.0,5.0,4.0,4.0,10.0,1.0,1.0
829,4.0,4.0,4.0,4.0,7.0,1.0,1.0
830,6.0,2.0,2.0,8.0,11.0,4.0,3.0
831,4.0,4.0,4.0,3.0,7.0,1.0,1.0
832,5.0,3.0,3.0,5.0,9.0,2.0,2.0
833,2.0,7.0,6.0,6.0,12.0,0.0,0.0
834,1.0,9.0,7.0,5.0,11.0,0.0,0.0
835,1.0,10.0,9.0,5.0,5.0,0.0,0.0
836,8.0,1.0,1.0,6.0,11.0,5.0,4.0
837,8.0,1.0,2.0,3.0,5.0,4.0,3.0
838,6.0,2.0,2.0,3.0,10.0,4.0,3.0
839,8.0,1.0,1.0,5.0,6.0,5.0,4.0
840,6.0,2.0,2.0,5.0,11.0,3.0,2.0
841,9.0,0.0,0.0,3.0,10.0,6.0,5.0
842,4.0,5.0,5.0,5.0,8.0,1.0,1.0
843,10.0,0.0,0.0,5.0,11.0,7.0,5.0
844,1.0,8.0,7.0,5.0,9.0,0.0,0.0
845,9.0,0.0,0.0,4.0,7.0,6.0,5.0
846,1.0,10.0,8.0,5.0,9.0,0.0,0.0
847,6.0,2.0,2.0,4.0,5.0,3.0,3.0
848,8.0,1.0,1.0,5.0,8.0,4.0,4.0
849,9.0,0.0,0.0,6.0,10.0,7.0,5.0
850,1.0,10.0,8.0,4.0,12.0,0.0,0.0
851,1.0,9.0,9.0,8.0,6.0,0.0,0.0
852,0.0,10.0,9.0,6.0,8.0,0.0,0.0
853,2.0,8.0,7.0,5.0,11.0,0.0,0.0
854,3.0,5.0,5.0,4.0,8.0,1.0,1.0
855,10.0,0.0,0.0,5.0,4.0,6.0,5.0
856,7.0,2.0,2.0,7.0,8.0,4.0,3.0
857,6.0,3.0,3.0,4.0,7.0,2.0,2.0
858,7.0,2.0,2.0,8.0,10.0,4.0,3.0
859,9.0,1.0,1.0,6.0,6.0,5.0,5.0
860,9.0,2.0,2.0,4.0,4.0,4.0,3.0
861,1.0,9.0,8.0,5.0,10.0,0.0,0.0
862,2.0,8.0,7.0,4.0,9.0,0.0,0.0
863,5.0,2.0,2.0,6.0,6.0,3.0,3.0
864,4.0,4.0,4.0,6.0,7.0,1.0,1.0
865,7.0,2.0,2.0,5.0,8.0,4.0,3.0
866,7.0,2.0,2.0,4.0,7.0,3.0,3.0
867,3.0,6.0,6.0,4.0,7.0,0.0,0.0
868,10.0,0.0,1.0,8.0,4.0,5.0,5.0
869,12.0,0.0,0.0,6.0,5.0,11.0,11.0
870,8.0,2.0,2.0,4.0,5.0,4.0,3.0
871,4.0,5.0,5.0,6.0,7.0,1.0,1.0
872,5.0,3.0,3.0,5.0,9.0,2.0,2.0
873,7.0,1.0,1.0,3.0,8.0,4.0,4.0
874,2.0,8.0,7.0,4.0,8.0,0.0,0.0
875,9.0,0.0,1.0,6.0,6.0,6.0,5.0
876,5.0,3.0,3.0,7.0,9.0,2.0,2.0
877,5.0,3.0,3.0,5.0,10.0,2.0,2.0
878,4.0,5.0,6.0,7.0,2.0,0.0,1.0
879,3.0,5.0,5.0,4.0,9.0,1.0,1.0
880,7.0,2.0,2.0,4.0,8.0,4.0,3.0
881,10.0,0.0,0.0,4.0,9.0,7.0,5.0
882,3.0,6.0,6.0,6.0,7.0,0.0,1.0
883,4.0,4.0,4.0,5.0,6.0,1.0,1.0
884,6.0,3.0,3.0,6.0,4.0,2.0,2.0
885,7.0,2.0,2.0,7.0,5.0,3.0,3.0
886,9.0,0.0,0.0,5.0,6.0,6.0,5.0
887,4.0,5.0,5.0,4.0,5.0,1.0,1.0
888,7.0,2.0,2.0,5.0,9.0,4.0,3.0
889,6.0,3.0,3.0,7.0,4.0,2.0,2.0
890,8.0,1.0,1.0,5.0,11.0,5.0,3.0
891,9.0,0.0,0.0,4.0,8.0,6.0,5.0
892,2.0,7.0,7.0,6.0,4.0,0.0,0.0
893,8.0,1.0,1.0,5.0,8.0,4.0,4.0
894,5.0,3.0,3.0,5.0,12.0,2.0,2.0
895,8.0,2.0,2.0,6.0,2.0,3.0,3.0
896,3.0,6.0,6.0,6.0,8.0,0.0,0.0
897,2.0,6.0,6.0,7.0,7.0,0.0,0.0
898,12.0,0.0,0.0,6.0,4.0,9.0,8.0
899,1.0,10.0,9.0,5.0,9.0,0.0,0.0
900,12.0,0.0,0.0,6.0,4.0,9.0,8.0
901,0.0,11.0,9.0,6.0,8.0,0.0,0.0
902,6.0,3.0,3.0,4.0,7.0,2.0,2.0
903,1.0,10.0,8.0,4.0,10.0,0.0,0.0
904,9.0,0.0,0.0,5.0,9.0,6.0,5.0
905,9.0,0.0,0.0,4.0,8.0,6.0,5.0
906,8.0,2.0,2.0,6.0,6.0,4.0,3.0
907,5.0,3.0,2.0,3.0,12.0,3.0,2.0
908,4.0,5.0,5.0,5.0,7.0,1.0,1.0
909,5.0,3.0,3.0,7.0,12.0,2.0,2.0
910,5.0,2.0,2.0,4.0,7.0,3.0,3.0
911,4.0,3.0,3.0,7.0,5.0,2.0,2.0
912,0.0,10.0,8.0,5.0,11.0,0.0,0.0
913,1.0,10.0,8.0,6.0,10.0,0.0,0.0
914,6.0,2.0,2.0,7.0,7.0,3.0,3.0
915,4.0,5.0,5.0,7.0,8.0,1.0,1.0
916,10.0,0.0,0.0,6.0,4.0,7.0,6.0
917,4.0,4.0,4.0,8.0,3.0,1.0,1.0
918,7.0,2.0,2.0,4.0,7.0,4.0,3.0
919,2.0,6.0,6.0,5.0,10.0,0.0,0.0
920,11.0,0.0,0.0,5.0,7.0,9.0,8.0
921,4.0,4.0,4.0,4.0,8.0,1.0,1.0
922,11.0,0.0,0.0,4.0,5.0,8.0,7.0
923,4.0,4.0,3.0,6.0,10.0,2.0,1.0
924,4.0,4.0,4.0,4.0,8.0,1.0,1.0
925,7.0,1.0,0.0,6.0,11.0,6.0,4.0
